Record Length,Analog:14000
Sample Interval,CH:0.0001999999949
Vertical Units,CH1:V CH2:V,,,
Vertical Scale,CH1:+2.000000E-01 CH2:+1.000000E-02,,,
Vertical Offset,CH1:+0.000000E+00 CH2:-1.420000E-02,,,
Horizontal Units,us,,,
Horizontal Scale,200000.0000000000,,,
Model Number,SDS2352X-E,,,
Serial Number,SDS2ECCX5R0313,,,
Software Version,2.1.1.1.20 R3,,,
Source,CH1,CH2
Second,Volt,Volt
-1.060400E+00,-8.800001E-02,+1.060000E-02
-1.060200E+00,-8.800001E-02,+1.060000E-02
-1.060000E+00,-8.800001E-02,+1.060000E-02
-1.059800E+00,-8.000001E-02,+1.060000E-02
-1.059600E+00,-8.000001E-02,+1.100000E-02
-1.059400E+00,-8.800001E-02,+1.100000E-02
-1.059200E+00,-8.800001E-02,+1.100000E-02
-1.059000E+00,-8.000001E-02,+1.100000E-02
-1.058800E+00,-8.800001E-02,+1.100000E-02
-1.058600E+00,-8.800001E-02,+1.100000E-02
-1.058400E+00,-8.800001E-02,+1.140000E-02
-1.058200E+00,-8.800001E-02,+1.140000E-02
-1.058000E+00,-8.000001E-02,+1.140000E-02
-1.057800E+00,-8.000001E-02,+1.100000E-02
-1.057600E+00,-8.000001E-02,+1.140000E-02
-1.057400E+00,-8.000001E-02,+1.140000E-02
-1.057200E+00,-8.000001E-02,+1.140000E-02
-1.057000E+00,-8.000001E-02,+1.180000E-02
-1.056800E+00,-8.000001E-02,+1.180000E-02
-1.056600E+00,-8.000001E-02,+1.180000E-02
-1.056400E+00,-8.000001E-02,+1.140000E-02
-1.056200E+00,-8.000001E-02,+1.140000E-02
-1.056000E+00,-7.200000E-02,+1.180000E-02
-1.055800E+00,-8.000001E-02,+1.180000E-02
-1.055600E+00,-8.000001E-02,+1.180000E-02
-1.055400E+00,-8.000001E-02,+1.180000E-02
-1.055200E+00,-7.200000E-02,+1.180000E-02
-1.055000E+00,-7.200000E-02,+1.220000E-02
-1.054800E+00,-7.200000E-02,+1.220000E-02
-1.054600E+00,-7.200000E-02,+1.220000E-02
-1.054400E+00,-7.200000E-02,+1.260000E-02
-1.054200E+00,-8.000001E-02,+1.220000E-02
-1.054000E+00,-8.000001E-02,+1.180000E-02
-1.053800E+00,-8.000001E-02,+1.180000E-02
-1.053600E+00,-7.200000E-02,+1.180000E-02
-1.053400E+00,-7.200000E-02,+1.180000E-02
-1.053200E+00,-7.200000E-02,+1.220000E-02
-1.053000E+00,-7.200000E-02,+1.260000E-02
-1.052800E+00,-7.200000E-02,+1.220000E-02
-1.052600E+00,-7.200000E-02,+1.220000E-02
-1.052400E+00,-6.400000E-02,+1.260000E-02
-1.052200E+00,-6.400000E-02,+1.220000E-02
-1.052000E+00,-7.200000E-02,+1.220000E-02
-1.051800E+00,-7.200000E-02,+1.220000E-02
-1.051600E+00,-7.200000E-02,+1.220000E-02
-1.051400E+00,-7.200000E-02,+1.220000E-02
-1.051200E+00,-7.200000E-02,+1.260000E-02
-1.051000E+00,-6.400000E-02,+1.220000E-02
-1.050800E+00,-6.400000E-02,+1.220000E-02
-1.050600E+00,-6.400000E-02,+1.260000E-02
-1.050400E+00,-6.400000E-02,+1.220000E-02
-1.050200E+00,-6.400000E-02,+1.220000E-02
-1.050000E+00,-6.400000E-02,+1.260000E-02
-1.049800E+00,-6.400000E-02,+1.260000E-02
-1.049600E+00,-6.400000E-02,+1.260000E-02
-1.049400E+00,-6.400000E-02,+1.260000E-02
-1.049200E+00,-6.400000E-02,+1.260000E-02
-1.049000E+00,-6.400000E-02,+1.260000E-02
-1.048800E+00,-6.400000E-02,+1.260000E-02
-1.048600E+00,-6.400000E-02,+1.300000E-02
-1.048400E+00,-6.400000E-02,+1.300000E-02
-1.048200E+00,-6.400000E-02,+1.260000E-02
-1.048000E+00,-5.600000E-02,+1.260000E-02
-1.047800E+00,-5.600000E-02,+1.300000E-02
-1.047600E+00,-5.600000E-02,+1.260000E-02
-1.047400E+00,-5.600000E-02,+1.300000E-02
-1.047200E+00,-5.600000E-02,+1.300000E-02
-1.047000E+00,-5.600000E-02,+1.300000E-02
-1.046800E+00,-5.600000E-02,+1.340000E-02
-1.046600E+00,-5.600000E-02,+1.300000E-02
-1.046400E+00,-5.600000E-02,+1.260000E-02
-1.046200E+00,-5.600000E-02,+1.300000E-02
-1.046000E+00,-5.600000E-02,+1.300000E-02
-1.045800E+00,-4.800000E-02,+1.340000E-02
-1.045600E+00,-5.600000E-02,+1.340000E-02
-1.045400E+00,-5.600000E-02,+1.340000E-02
-1.045200E+00,-4.800000E-02,+1.340000E-02
-1.045000E+00,-4.800000E-02,+1.340000E-02
-1.044800E+00,-4.800000E-02,+1.340000E-02
-1.044600E+00,-5.600000E-02,+1.300000E-02
-1.044400E+00,-4.800000E-02,+1.300000E-02
-1.044200E+00,-4.800000E-02,+1.340000E-02
-1.044000E+00,-4.800000E-02,+1.340000E-02
-1.043800E+00,-4.800000E-02,+1.340000E-02
-1.043600E+00,-4.800000E-02,+1.340000E-02
-1.043400E+00,-4.800000E-02,+1.300000E-02
-1.043200E+00,-4.000000E-02,+1.340000E-02
-1.043000E+00,-4.000000E-02,+1.340000E-02
-1.042800E+00,-4.000000E-02,+1.340000E-02
-1.042600E+00,-4.000000E-02,+1.340000E-02
-1.042400E+00,-4.800000E-02,+1.340000E-02
-1.042200E+00,-4.800000E-02,+1.340000E-02
-1.042000E+00,-4.800000E-02,+1.380000E-02
-1.041800E+00,-4.000000E-02,+1.380000E-02
-1.041600E+00,-4.000000E-02,+1.380000E-02
-1.041400E+00,-4.000000E-02,+1.380000E-02
-1.041200E+00,-4.000000E-02,+1.380000E-02
-1.041000E+00,-4.000000E-02,+1.340000E-02
-1.040800E+00,-4.000000E-02,+1.340000E-02
-1.040600E+00,-4.000000E-02,+1.340000E-02
-1.040400E+00,-4.000000E-02,+1.340000E-02
-1.040200E+00,-4.000000E-02,+1.380000E-02
-1.040000E+00,-4.000000E-02,+1.380000E-02
-1.039800E+00,-4.000000E-02,+1.340000E-02
-1.039600E+00,-4.000000E-02,+1.380000E-02
-1.039400E+00,-4.000000E-02,+1.380000E-02
-1.039200E+00,-3.200000E-02,+1.380000E-02
-1.039000E+00,-4.000000E-02,+1.380000E-02
-1.038800E+00,-4.000000E-02,+1.340000E-02
-1.038600E+00,-4.000000E-02,+1.380000E-02
-1.038400E+00,-4.000000E-02,+1.420000E-02
-1.038200E+00,-4.000000E-02,+1.420000E-02
-1.038000E+00,-3.200000E-02,+1.380000E-02
-1.037800E+00,-3.200000E-02,+1.380000E-02
-1.037600E+00,-3.200000E-02,+1.380000E-02
-1.037400E+00,-3.200000E-02,+1.380000E-02
-1.037200E+00,-3.200000E-02,+1.380000E-02
-1.037000E+00,-3.200000E-02,+1.420000E-02
-1.036800E+00,-3.200000E-02,+1.420000E-02
-1.036600E+00,-3.200000E-02,+1.380000E-02
-1.036400E+00,-3.200000E-02,+1.420000E-02
-1.036200E+00,-3.200000E-02,+1.420000E-02
-1.036000E+00,-3.200000E-02,+1.420000E-02
-1.035800E+00,-3.200000E-02,+1.380000E-02
-1.035600E+00,-2.400000E-02,+1.380000E-02
-1.035400E+00,-2.400000E-02,+1.380000E-02
-1.035200E+00,-2.400000E-02,+1.380000E-02
-1.035000E+00,-2.400000E-02,+1.420000E-02
-1.034800E+00,-2.400000E-02,+1.420000E-02
-1.034600E+00,-2.400000E-02,+1.420000E-02
-1.034400E+00,-3.200000E-02,+1.420000E-02
-1.034200E+00,-3.200000E-02,+1.420000E-02
-1.034000E+00,-2.400000E-02,+1.380000E-02
-1.033800E+00,-2.400000E-02,+1.380000E-02
-1.033600E+00,-2.400000E-02,+1.420000E-02
-1.033400E+00,-2.400000E-02,+1.420000E-02
-1.033200E+00,-1.600000E-02,+1.420000E-02
-1.033000E+00,-1.600000E-02,+1.420000E-02
-1.032800E+00,-1.600000E-02,+1.420000E-02
-1.032600E+00,-1.600000E-02,+1.420000E-02
-1.032400E+00,-1.600000E-02,+1.420000E-02
-1.032200E+00,-1.600000E-02,+1.420000E-02
-1.032000E+00,-1.600000E-02,+1.420000E-02
-1.031800E+00,-1.600000E-02,+1.420000E-02
-1.031600E+00,-1.600000E-02,+1.420000E-02
-1.031400E+00,-1.600000E-02,+1.420000E-02
-1.031200E+00,-1.600000E-02,+1.420000E-02
-1.031000E+00,-8.000000E-03,+1.420000E-02
-1.030800E+00,-8.000000E-03,+1.380000E-02
-1.030600E+00,-1.600000E-02,+1.420000E-02
-1.030400E+00,-1.600000E-02,+1.420000E-02
-1.030200E+00,-8.000000E-03,+1.460000E-02
-1.030000E+00,-8.000000E-03,+1.460000E-02
-1.029800E+00,-8.000000E-03,+1.420000E-02
-1.029600E+00,-8.000000E-03,+1.420000E-02
-1.029400E+00,-8.000000E-03,+1.420000E-02
-1.029200E+00,-8.000000E-03,+1.420000E-02
-1.029000E+00,-8.000000E-03,+1.420000E-02
-1.028800E+00,-8.000000E-03,+1.420000E-02
-1.028600E+00,-8.000000E-03,+1.420000E-02
-1.028400E+00,-8.000000E-03,+1.460000E-02
-1.028200E+00,-8.000000E-03,+1.460000E-02
-1.028000E+00,-8.000000E-03,+1.420000E-02
-1.027800E+00,-8.000000E-03,+1.420000E-02
-1.027600E+00,-8.000000E-03,+1.420000E-02
-1.027400E+00,-8.000000E-03,+1.420000E-02
-1.027200E+00,-8.000000E-03,+1.420000E-02
-1.027000E+00,+0.000000E+00,+1.420000E-02
-1.026800E+00,+0.000000E+00,+1.420000E-02
-1.026600E+00,+0.000000E+00,+1.420000E-02
-1.026400E+00,+0.000000E+00,+1.460000E-02
-1.026200E+00,+0.000000E+00,+1.460000E-02
-1.026000E+00,+0.000000E+00,+1.420000E-02
-1.025800E+00,+0.000000E+00,+1.460000E-02
-1.025600E+00,+0.000000E+00,+1.460000E-02
-1.025400E+00,+0.000000E+00,+1.460000E-02
-1.025200E+00,+0.000000E+00,+1.420000E-02
-1.025000E+00,+0.000000E+00,+1.420000E-02
-1.024800E+00,+0.000000E+00,+1.420000E-02
-1.024600E+00,+0.000000E+00,+1.380000E-02
-1.024400E+00,+0.000000E+00,+1.420000E-02
-1.024200E+00,+8.000000E-03,+1.420000E-02
-1.024000E+00,+8.000000E-03,+1.460000E-02
-1.023800E+00,+0.000000E+00,+1.460000E-02
-1.023600E+00,+0.000000E+00,+1.420000E-02
-1.023400E+00,+8.000000E-03,+1.420000E-02
-1.023200E+00,+8.000000E-03,+1.420000E-02
-1.023000E+00,+0.000000E+00,+1.420000E-02
-1.022800E+00,+0.000000E+00,+1.420000E-02
-1.022600E+00,+8.000000E-03,+1.420000E-02
-1.022400E+00,+8.000000E-03,+1.420000E-02
-1.022200E+00,+8.000000E-03,+1.420000E-02
-1.022000E+00,+8.000000E-03,+1.420000E-02
-1.021800E+00,+1.600000E-02,+1.420000E-02
-1.021600E+00,+8.000000E-03,+1.420000E-02
-1.021400E+00,+8.000000E-03,+1.420000E-02
-1.021200E+00,+8.000000E-03,+1.380000E-02
-1.021000E+00,+8.000000E-03,+1.380000E-02
-1.020800E+00,+1.600000E-02,+1.420000E-02
-1.020600E+00,+1.600000E-02,+1.380000E-02
-1.020400E+00,+1.600000E-02,+1.380000E-02
-1.020200E+00,+1.600000E-02,+1.420000E-02
-1.020000E+00,+1.600000E-02,+1.420000E-02
-1.019800E+00,+1.600000E-02,+1.380000E-02
-1.019600E+00,+1.600000E-02,+1.380000E-02
-1.019400E+00,+1.600000E-02,+1.420000E-02
-1.019200E+00,+1.600000E-02,+1.420000E-02
-1.019000E+00,+1.600000E-02,+1.420000E-02
-1.018800E+00,+1.600000E-02,+1.380000E-02
-1.018600E+00,+1.600000E-02,+1.380000E-02
-1.018400E+00,+1.600000E-02,+1.380000E-02
-1.018200E+00,+1.600000E-02,+1.380000E-02
-1.018000E+00,+2.400000E-02,+1.420000E-02
-1.017800E+00,+1.600000E-02,+1.420000E-02
-1.017600E+00,+1.600000E-02,+1.380000E-02
-1.017400E+00,+1.600000E-02,+1.380000E-02
-1.017200E+00,+2.400000E-02,+1.420000E-02
-1.017000E+00,+2.400000E-02,+1.420000E-02
-1.016800E+00,+2.400000E-02,+1.380000E-02
-1.016600E+00,+2.400000E-02,+1.380000E-02
-1.016400E+00,+2.400000E-02,+1.420000E-02
-1.016200E+00,+2.400000E-02,+1.460000E-02
-1.016000E+00,+2.400000E-02,+1.420000E-02
-1.015800E+00,+2.400000E-02,+1.420000E-02
-1.015600E+00,+2.400000E-02,+1.420000E-02
-1.015400E+00,+3.200000E-02,+1.420000E-02
-1.015200E+00,+3.200000E-02,+1.420000E-02
-1.015000E+00,+3.200000E-02,+1.380000E-02
-1.014800E+00,+3.200000E-02,+1.380000E-02
-1.014600E+00,+3.200000E-02,+1.420000E-02
-1.014400E+00,+3.200000E-02,+1.420000E-02
-1.014200E+00,+2.400000E-02,+1.380000E-02
-1.014000E+00,+2.400000E-02,+1.380000E-02
-1.013800E+00,+3.200000E-02,+1.420000E-02
-1.013600E+00,+3.200000E-02,+1.380000E-02
-1.013400E+00,+3.200000E-02,+1.340000E-02
-1.013200E+00,+3.200000E-02,+1.380000E-02
-1.013000E+00,+3.200000E-02,+1.380000E-02
-1.012800E+00,+3.200000E-02,+1.340000E-02
-1.012600E+00,+3.200000E-02,+1.340000E-02
-1.012400E+00,+4.000000E-02,+1.380000E-02
-1.012200E+00,+4.000000E-02,+1.380000E-02
-1.012000E+00,+4.000000E-02,+1.340000E-02
-1.011800E+00,+3.200000E-02,+1.340000E-02
-1.011600E+00,+3.200000E-02,+1.340000E-02
-1.011400E+00,+4.000000E-02,+1.380000E-02
-1.011200E+00,+4.000000E-02,+1.380000E-02
-1.011000E+00,+4.000000E-02,+1.380000E-02
-1.010800E+00,+4.000000E-02,+1.380000E-02
-1.010600E+00,+4.000000E-02,+1.380000E-02
-1.010400E+00,+4.000000E-02,+1.380000E-02
-1.010200E+00,+4.000000E-02,+1.340000E-02
-1.010000E+00,+4.000000E-02,+1.340000E-02
-1.009800E+00,+4.000000E-02,+1.340000E-02
-1.009600E+00,+4.000000E-02,+1.380000E-02
-1.009400E+00,+4.800000E-02,+1.380000E-02
-1.009200E+00,+4.800000E-02,+1.340000E-02
-1.009000E+00,+4.000000E-02,+1.340000E-02
-1.008800E+00,+4.800000E-02,+1.380000E-02
-1.008600E+00,+4.800000E-02,+1.380000E-02
-1.008400E+00,+4.800000E-02,+1.340000E-02
-1.008200E+00,+4.800000E-02,+1.340000E-02
-1.008000E+00,+4.800000E-02,+1.340000E-02
-1.007800E+00,+4.800000E-02,+1.300000E-02
-1.007600E+00,+4.800000E-02,+1.300000E-02
-1.007400E+00,+4.800000E-02,+1.340000E-02
-1.007200E+00,+4.800000E-02,+1.340000E-02
-1.007000E+00,+4.800000E-02,+1.340000E-02
-1.006800E+00,+4.800000E-02,+1.300000E-02
-1.006600E+00,+4.800000E-02,+1.300000E-02
-1.006400E+00,+4.800000E-02,+1.300000E-02
-1.006200E+00,+4.800000E-02,+1.300000E-02
-1.006000E+00,+4.800000E-02,+1.300000E-02
-1.005800E+00,+4.800000E-02,+1.260000E-02
-1.005600E+00,+4.800000E-02,+1.300000E-02
-1.005400E+00,+4.800000E-02,+1.340000E-02
-1.005200E+00,+4.800000E-02,+1.340000E-02
-1.005000E+00,+5.600000E-02,+1.300000E-02
-1.004800E+00,+5.600000E-02,+1.300000E-02
-1.004600E+00,+5.600000E-02,+1.300000E-02
-1.004400E+00,+5.600000E-02,+1.260000E-02
-1.004200E+00,+5.600000E-02,+1.260000E-02
-1.004000E+00,+5.600000E-02,+1.260000E-02
-1.003800E+00,+5.600000E-02,+1.260000E-02
-1.003600E+00,+5.600000E-02,+1.260000E-02
-1.003400E+00,+5.600000E-02,+1.300000E-02
-1.003200E+00,+5.600000E-02,+1.300000E-02
-1.003000E+00,+5.600000E-02,+1.260000E-02
-1.002800E+00,+5.600000E-02,+1.260000E-02
-1.002600E+00,+5.600000E-02,+1.300000E-02
-1.002400E+00,+6.400000E-02,+1.260000E-02
-1.002200E+00,+6.400000E-02,+1.260000E-02
-1.002000E+00,+6.400000E-02,+1.220000E-02
-1.001800E+00,+6.400000E-02,+1.220000E-02
-1.001600E+00,+5.600000E-02,+1.260000E-02
-1.001400E+00,+5.600000E-02,+1.260000E-02
-1.001200E+00,+6.400000E-02,+1.260000E-02
-1.001000E+00,+6.400000E-02,+1.260000E-02
-1.000800E+00,+6.400000E-02,+1.260000E-02
-1.000600E+00,+6.400000E-02,+1.220000E-02
-1.000400E+00,+6.400000E-02,+1.220000E-02
-1.000200E+00,+6.400000E-02,+1.220000E-02
-1.000000E+00,+6.400000E-02,+1.260000E-02
-9.998000E-01,+6.400000E-02,+1.260000E-02
-9.996000E-01,+6.400000E-02,+1.220000E-02
-9.994000E-01,+6.400000E-02,+1.220000E-02
-9.992000E-01,+6.400000E-02,+1.220000E-02
-9.990000E-01,+6.400000E-02,+1.220000E-02
-9.988000E-01,+7.200000E-02,+1.180000E-02
-9.986000E-01,+6.400000E-02,+1.220000E-02
-9.984000E-01,+6.400000E-02,+1.220000E-02
-9.982000E-01,+6.400000E-02,+1.220000E-02
-9.980000E-01,+6.400000E-02,+1.180000E-02
-9.978000E-01,+6.400000E-02,+1.180000E-02
-9.976000E-01,+7.200000E-02,+1.180000E-02
-9.974000E-01,+7.200000E-02,+1.220000E-02
-9.972000E-01,+7.200000E-02,+1.180000E-02
-9.970000E-01,+7.200000E-02,+1.180000E-02
-9.968000E-01,+7.200000E-02,+1.180000E-02
-9.966000E-01,+7.200000E-02,+1.180000E-02
-9.964000E-01,+7.200000E-02,+1.180000E-02
-9.962000E-01,+7.200000E-02,+1.140000E-02
-9.960000E-01,+7.200000E-02,+1.140000E-02
-9.958000E-01,+8.000001E-02,+1.180000E-02
-9.956000E-01,+8.000001E-02,+1.140000E-02
-9.954000E-01,+7.200000E-02,+1.140000E-02
-9.952000E-01,+7.200000E-02,+1.180000E-02
-9.950000E-01,+8.000001E-02,+1.140000E-02
-9.948000E-01,+7.200000E-02,+1.100000E-02
-9.946000E-01,+7.200000E-02,+1.140000E-02
-9.944000E-01,+8.000001E-02,+1.140000E-02
-9.942000E-01,+8.000001E-02,+1.140000E-02
-9.940000E-01,+8.000001E-02,+1.140000E-02
-9.938000E-01,+8.000001E-02,+1.100000E-02
-9.936000E-01,+8.800001E-02,+1.100000E-02
-9.934000E-01,+8.000001E-02,+1.140000E-02
-9.932000E-01,+8.000001E-02,+1.100000E-02
-9.930000E-01,+8.000001E-02,+1.100000E-02
-9.928000E-01,+8.000001E-02,+1.140000E-02
-9.926000E-01,+8.800001E-02,+1.140000E-02
-9.924000E-01,+8.000001E-02,+1.100000E-02
-9.922000E-01,+8.000001E-02,+1.100000E-02
-9.920000E-01,+8.000001E-02,+1.060000E-02
-9.918000E-01,+8.000001E-02,+1.060000E-02
-9.916000E-01,+8.000001E-02,+1.100000E-02
-9.914000E-01,+8.000001E-02,+1.140000E-02
-9.912000E-01,+8.800001E-02,+1.100000E-02
-9.910000E-01,+8.800001E-02,+1.100000E-02
-9.908000E-01,+8.800001E-02,+1.100000E-02
-9.906000E-01,+8.800001E-02,+1.060000E-02
-9.904000E-01,+8.800001E-02,+1.060000E-02
-9.902000E-01,+8.800001E-02,+1.060000E-02
-9.900000E-01,+8.800001E-02,+1.020000E-02
-9.898000E-01,+8.800001E-02,+1.020000E-02
-9.896000E-01,+8.800001E-02,+1.020000E-02
-9.894000E-01,+8.800001E-02,+1.060000E-02
-9.892000E-01,+8.800001E-02,+1.060000E-02
-9.890000E-01,+8.800001E-02,+1.020000E-02
-9.888000E-01,+8.800001E-02,+1.020000E-02
-9.886000E-01,+8.800001E-02,+1.060000E-02
-9.884000E-01,+8.800001E-02,+1.020000E-02
-9.882000E-01,+8.800001E-02,+9.800000E-03
-9.880000E-01,+8.800001E-02,+9.800000E-03
-9.878000E-01,+8.800001E-02,+9.800000E-03
-9.876000E-01,+8.800001E-02,+1.020000E-02
-9.874000E-01,+8.800001E-02,+1.020000E-02
-9.872000E-01,+8.800001E-02,+1.020000E-02
-9.870000E-01,+8.800001E-02,+9.800000E-03
-9.868000E-01,+9.600000E-02,+9.800000E-03
-9.866000E-01,+8.800001E-02,+9.800000E-03
-9.864000E-01,+9.600000E-02,+9.800000E-03
-9.862000E-01,+9.600000E-02,+9.800000E-03
-9.860000E-01,+8.800001E-02,+9.400001E-03
-9.858000E-01,+8.800001E-02,+9.400001E-03
-9.856000E-01,+8.800001E-02,+9.800000E-03
-9.854000E-01,+9.600000E-02,+9.800000E-03
-9.852000E-01,+9.600000E-02,+9.800000E-03
-9.850000E-01,+9.600000E-02,+9.400001E-03
-9.848000E-01,+9.600000E-02,+9.000000E-03
-9.846000E-01,+9.600000E-02,+9.000000E-03
-9.844000E-01,+9.600000E-02,+9.400001E-03
-9.842000E-01,+9.600000E-02,+9.400001E-03
-9.840000E-01,+9.600000E-02,+9.400001E-03
-9.838000E-01,+9.600000E-02,+9.400001E-03
-9.836000E-01,+9.600000E-02,+9.400001E-03
-9.834000E-01,+9.600000E-02,+9.000000E-03
-9.832000E-01,+9.600000E-02,+9.000000E-03
-9.830000E-01,+9.600000E-02,+9.400001E-03
-9.828000E-01,+9.600000E-02,+9.400001E-03
-9.826000E-01,+9.600000E-02,+9.000000E-03
-9.824000E-01,+1.040000E-01,+9.000000E-03
-9.822000E-01,+1.040000E-01,+9.400001E-03
-9.820000E-01,+1.040000E-01,+9.000000E-03
-9.818000E-01,+9.600000E-02,+9.000000E-03
-9.816000E-01,+9.600000E-02,+9.000000E-03
-9.814000E-01,+9.600000E-02,+8.600000E-03
-9.812000E-01,+1.040000E-01,+8.600000E-03
-9.810000E-01,+9.600000E-02,+8.600000E-03
-9.808000E-01,+9.600000E-02,+8.200000E-03
-9.806000E-01,+1.040000E-01,+8.200000E-03
-9.804000E-01,+1.040000E-01,+8.600000E-03
-9.802000E-01,+1.040000E-01,+8.600000E-03
-9.800000E-01,+1.040000E-01,+8.200000E-03
-9.798000E-01,+9.600000E-02,+8.200000E-03
-9.796000E-01,+9.600000E-02,+8.200000E-03
-9.794000E-01,+1.040000E-01,+8.200000E-03
-9.792000E-01,+1.040000E-01,+8.200000E-03
-9.790000E-01,+1.040000E-01,+8.200000E-03
-9.788000E-01,+1.040000E-01,+8.200000E-03
-9.786000E-01,+1.040000E-01,+8.200000E-03
-9.784000E-01,+1.040000E-01,+8.200000E-03
-9.782000E-01,+1.040000E-01,+8.200000E-03
-9.780000E-01,+1.040000E-01,+8.200000E-03
-9.778000E-01,+1.120000E-01,+8.200000E-03
-9.776000E-01,+1.040000E-01,+7.800000E-03
-9.774000E-01,+1.040000E-01,+7.400000E-03
-9.772000E-01,+1.040000E-01,+7.000000E-03
-9.770000E-01,+1.040000E-01,+7.000000E-03
-9.768000E-01,+1.040000E-01,+7.400000E-03
-9.766000E-01,+1.040000E-01,+7.400000E-03
-9.764000E-01,+1.040000E-01,+7.400000E-03
-9.762000E-01,+1.040000E-01,+7.400000E-03
-9.760000E-01,+1.040000E-01,+7.400000E-03
-9.758000E-01,+1.120000E-01,+7.800000E-03
-9.756000E-01,+1.120000E-01,+7.800000E-03
-9.754000E-01,+1.040000E-01,+7.400000E-03
-9.752000E-01,+1.040000E-01,+7.400000E-03
-9.750000E-01,+1.120000E-01,+7.000000E-03
-9.748000E-01,+1.040000E-01,+7.000000E-03
-9.746000E-01,+1.120000E-01,+7.000000E-03
-9.744000E-01,+1.120000E-01,+7.000000E-03
-9.742000E-01,+1.120000E-01,+7.000000E-03
-9.740000E-01,+1.120000E-01,+7.000000E-03
-9.738000E-01,+1.040000E-01,+7.000000E-03
-9.736000E-01,+1.040000E-01,+6.600000E-03
-9.734000E-01,+1.120000E-01,+6.200001E-03
-9.732000E-01,+1.120000E-01,+6.200001E-03
-9.730000E-01,+1.120000E-01,+6.600000E-03
-9.728000E-01,+1.120000E-01,+6.600000E-03
-9.726000E-01,+1.120000E-01,+7.000000E-03
-9.724000E-01,+1.120000E-01,+7.000000E-03
-9.722000E-01,+1.120000E-01,+6.200001E-03
-9.720000E-01,+1.120000E-01,+6.200001E-03
-9.718000E-01,+1.120000E-01,+6.200001E-03
-9.716000E-01,+1.200000E-01,+6.200001E-03
-9.714000E-01,+1.120000E-01,+6.200001E-03
-9.712000E-01,+1.120000E-01,+6.200001E-03
-9.710000E-01,+1.120000E-01,+6.200001E-03
-9.708000E-01,+1.120000E-01,+5.800000E-03
-9.706000E-01,+1.200000E-01,+5.800000E-03
-9.704000E-01,+1.120000E-01,+5.800000E-03
-9.702000E-01,+1.120000E-01,+6.200001E-03
-9.700000E-01,+1.200000E-01,+5.800000E-03
-9.698000E-01,+1.120000E-01,+5.800000E-03
-9.696000E-01,+1.120000E-01,+5.800000E-03
-9.694000E-01,+1.120000E-01,+5.800000E-03
-9.692000E-01,+1.120000E-01,+5.400000E-03
-9.690000E-01,+1.200000E-01,+5.400000E-03
-9.688000E-01,+1.200000E-01,+5.400000E-03
-9.686000E-01,+1.200000E-01,+5.400000E-03
-9.684000E-01,+1.120000E-01,+5.400000E-03
-9.682000E-01,+1.120000E-01,+5.400000E-03
-9.680000E-01,+1.200000E-01,+5.400000E-03
-9.678000E-01,+1.200000E-01,+5.400000E-03
-9.676000E-01,+1.200000E-01,+5.400000E-03
-9.674000E-01,+1.120000E-01,+5.400000E-03
-9.672000E-01,+1.120000E-01,+5.400000E-03
-9.670000E-01,+1.200000E-01,+5.400000E-03
-9.668000E-01,+1.200000E-01,+5.000000E-03
-9.666000E-01,+1.200000E-01,+4.600001E-03
-9.664000E-01,+1.200000E-01,+4.600001E-03
-9.662000E-01,+1.200000E-01,+4.600001E-03
-9.660000E-01,+1.200000E-01,+4.600001E-03
-9.658000E-01,+1.200000E-01,+4.600001E-03
-9.656000E-01,+1.200000E-01,+4.200000E-03
-9.654000E-01,+1.200000E-01,+4.200000E-03
-9.652000E-01,+1.200000E-01,+4.200000E-03
-9.650000E-01,+1.200000E-01,+4.200000E-03
-9.648000E-01,+1.200000E-01,+4.600001E-03
-9.646000E-01,+1.200000E-01,+4.600001E-03
-9.644000E-01,+1.200000E-01,+4.200000E-03
-9.642000E-01,+1.200000E-01,+4.200000E-03
-9.640000E-01,+1.200000E-01,+4.200000E-03
-9.638000E-01,+1.200000E-01,+3.800000E-03
-9.636000E-01,+1.200000E-01,+3.800000E-03
-9.634000E-01,+1.200000E-01,+4.200000E-03
-9.632000E-01,+1.200000E-01,+4.200000E-03
-9.630000E-01,+1.200000E-01,+3.800000E-03
-9.628000E-01,+1.200000E-01,+3.400001E-03
-9.626000E-01,+1.200000E-01,+3.400001E-03
-9.624000E-01,+1.200000E-01,+3.400001E-03
-9.622000E-01,+1.280000E-01,+3.400001E-03
-9.620000E-01,+1.280000E-01,+3.400001E-03
-9.618000E-01,+1.200000E-01,+3.400001E-03
-9.616000E-01,+1.200000E-01,+3.400001E-03
-9.614000E-01,+1.200000E-01,+3.400001E-03
-9.612000E-01,+1.200000E-01,+3.400001E-03
-9.610000E-01,+1.200000E-01,+3.400001E-03
-9.608000E-01,+1.200000E-01,+3.400001E-03
-9.606000E-01,+1.200000E-01,+3.000000E-03
-9.604000E-01,+1.200000E-01,+3.000000E-03
-9.602000E-01,+1.200000E-01,+3.000000E-03
-9.600000E-01,+1.280000E-01,+3.000000E-03
-9.598000E-01,+1.280000E-01,+2.600000E-03
-9.596000E-01,+1.280000E-01,+2.600000E-03
-9.594000E-01,+1.280000E-01,+2.600000E-03
-9.592000E-01,+1.200000E-01,+2.600000E-03
-9.590000E-01,+1.200000E-01,+2.600000E-03
-9.588000E-01,+1.280000E-01,+3.000000E-03
